timestamp,intersection,vehicle_count,avg_speed_kmh,congestion_level,weather,temp_c,rain_mm,signal_phase,wait_time_sec
2024-01-02 21:00:00,Sitabuldi_Sq,130,40.3,MEDIUM,Clouds,27.8,0,RED,70
2024-01-02 21:00:00,Zero_Mile,116,45.4,LOW,Clouds,27.5,0,YELLOW,55
2024-01-02 21:00:00,Kasturchand_Park,86,47.3,LOW,Clear,28.6,0,GREEN,41
2024-01-02 21:00:00,Variety_Sq,69,55.2,LOW,Clear,31.7,0,YELLOW,26
2024-01-02 21:00:00,LIC_Sq,118,50.8,LOW,Clear,31.4,0,RED,62
2024-01-02 21:00:00,Empress_Mall_Sq,121,43.4,MEDIUM,Clear,23.2,0,YELLOW,68
2024-01-02 22:00:00,Sitabuldi_Sq,124,43.1,MEDIUM,Clouds,31.1,0,YELLOW,46
2024-01-02 22:00:00,Zero_Mile,36,59.1,LOW,Clear,25.1,0,GREEN,11
2024-01-02 22:00:00,Kasturchand_Park,140,36.5,MEDIUM,Clear,28.5,0,YELLOW,56
2024-01-02 22:00:00,Variety_Sq,35,60.5,LOW,Clear,24.6,0,YELLOW,5
2024-01-02 22:00:00,LIC_Sq,80,46.2,LOW,Clear,29.2,0,YELLOW,34
2024-01-02 22:00:00,Empress_Mall_Sq,134,44.4,MEDIUM,Clear,30.2,0,YELLOW,77
2024-01-02 23:00:00,Sitabuldi_Sq,104,45.6,LOW,Clear,24.5,0,RED,45
2024-01-02 23:00:00,Zero_Mile,72,50.5,LOW,Clouds,27.4,0,GREEN,39
2024-01-02 23:00:00,Kasturchand_Park,120,46.0,LOW,Rain,28.7,1.17,GREEN,53
2024-01-02 23:00:00,Variety_Sq,165,35.0,MEDIUM,Clear,27.9,0.31,RED,70
2024-01-02 23:00:00,LIC_Sq,20,64.3,LOW,Clear,28.1,0,YELLOW,5
2024-01-02 23:00:00,Empress_Mall_Sq,162,37.0,MEDIUM,Clouds,27.4,0,GREEN,82
2024-01-03 00:00:00,Sitabuldi_Sq,118,43.5,LOW,Clear,26.9,0.42,YELLOW,54
2024-01-03 00:00:00,Zero_Mile,85,51.0,LOW,Clouds,28.6,0,YELLOW,49
2024-01-03 00:00:00,Kasturchand_Park,120,42.6,LOW,Clear,26.9,0,GREEN,42
2024-01-03 00:00:00,Variety_Sq,125,43.8,MEDIUM,Clouds,31.0,0,YELLOW,59
2024-01-03 00:00:00,LIC_Sq,161,36.9,MEDIUM,Clouds,25.1,0,RED,68
2024-01-03 00:00:00,Empress_Mall_Sq,128,48.6,MEDIUM,Clear,26.0,0,GREEN,51
2024-01-03 01:00:00,Sitabuldi_Sq,112,46.4,LOW,Clouds,27.6,0,YELLOW,44
2024-01-03 01:00:00,Zero_Mile,184,27.3,MEDIUM,Clear,26.9,0,YELLOW,75
2024-01-03 01:00:00,Kasturchand_Park,86,44.9,LOW,Clear,27.5,0.47,GREEN,39
2024-01-03 01:00:00,Variety_Sq,74,50.2,LOW,Clear,31.3,0,YELLOW,9
2024-01-03 01:00:00,LIC_Sq,79,47.9,LOW,Clear,28.0,0,RED,45
2024-01-03 01:00:00,Empress_Mall_Sq,140,43.8,MEDIUM,Clouds,30.1,0,GREEN,56
2024-01-03 02:00:00,Sitabuldi_Sq,71,54.1,LOW,Clear,31.5,0,RED,11
2024-01-03 02:00:00,Zero_Mile,130,39.4,MEDIUM,Clouds,32.5,0,RED,57
2024-01-03 02:00:00,Kasturchand_Park,53,59.4,LOW,Clear,26.8,0,RED,24
2024-01-03 02:00:00,Variety_Sq,155,34.4,MEDIUM,Clouds,30.0,0,GREEN,58
2024-01-03 02:00:00,LIC_Sq,116,45.7,LOW,Clear,25.3,0,GREEN,54
2024-01-03 02:00:00,Empress_Mall_Sq,153,35.5,MEDIUM,Clear,27.8,0,RED,92
2024-01-03 03:00:00,Sitabuldi_Sq,112,46.7,LOW,Clear,28.7,0,YELLOW,63
2024-01-03 03:00:00,Zero_Mile,84,54.2,LOW,Clear,25.1,0,YELLOW,38
2024-01-03 03:00:00,Kasturchand_Park,126,40.6,MEDIUM,Clear,27.9,0,YELLOW,45
2024-01-03 03:00:00,Variety_Sq,166,34.1,MEDIUM,Clouds,28.8,0,GREEN,71
2024-01-03 03:00:00,LIC_Sq,54,58.3,LOW,Rain,28.7,0.78,YELLOW,14
2024-01-03 03:00:00,Empress_Mall_Sq,118,39.2,LOW,Clear,24.8,0,RED,65
2024-01-03 04:00:00,Sitabuldi_Sq,124,46.4,MEDIUM,Clear,28.5,0,YELLOW,74
2024-01-03 04:00:00,Zero_Mile,127,35.7,MEDIUM,Clear,30.3,0,YELLOW,49
2024-01-03 04:00:00,Kasturchand_Park,115,38.9,LOW,Clear,27.7,0,YELLOW,44
2024-01-03 04:00:00,Variety_Sq,149,38.4,MEDIUM,Clear,31.4,0,YELLOW,94
2024-01-03 04:00:00,LIC_Sq,180,32.7,MEDIUM,Clear,27.5,0,GREEN,82
2024-01-03 04:00:00,Empress_Mall_Sq,121,48.3,MEDIUM,Clear,30.3,0,YELLOW,81
2024-01-03 05:00:00,Sitabuldi_Sq,104,48.2,LOW,Clear,27.6,0,GREEN,39
2024-01-03 05:00:00,Zero_Mile,107,44.8,LOW,Clear,26.9,0,GREEN,56
2024-01-03 05:00:00,Kasturchand_Park,190,34.7,MEDIUM,Clear,27.7,0,GREEN,82
2024-01-03 05:00:00,Variety_Sq,129,38.2,MEDIUM,Clear,27.3,0,YELLOW,48
2024-01-03 05:00:00,LIC_Sq,110,50.9,LOW,Clear,32.9,0,RED,52
2024-01-03 05:00:00,Empress_Mall_Sq,117,44.1,LOW,Clear,29.1,0,RED,30
2024-01-03 06:00:00,Sitabuldi_Sq,60,56.6,LOW,Clear,28.6,0,RED,12
2024-01-03 06:00:00,Zero_Mile,194,31.6,MEDIUM,Clear,30.8,0,GREEN,85
2024-01-03 06:00:00,Kasturchand_Park,148,39.9,MEDIUM,Clear,28.9,0,GREEN,66
2024-01-03 06:00:00,Variety_Sq,85,55.7,LOW,Clear,30.9,0,RED,41
2024-01-03 06:00:00,LIC_Sq,130,38.0,MEDIUM,Clouds,29.1,0,YELLOW,55
2024-01-03 06:00:00,Empress_Mall_Sq,134,42.2,MEDIUM,Clear,24.4,0,YELLOW,69
2024-01-03 07:00:00,Sitabuldi_Sq,371,5,CRITICAL,Clouds,27.2,0,RED,164
2024-01-03 07:00:00,Zero_Mile,277,16.8,HIGH,Clear,29.1,0,RED,131
2024-01-03 07:00:00,Kasturchand_Park,279,17.0,HIGH,Clouds,26.4,0,RED,116
2024-01-03 07:00:00,Variety_Sq,320,7.5,CRITICAL,Clear,29.4,0,RED,135
2024-01-03 07:00:00,LIC_Sq,311,5,CRITICAL,Clear,29.4,0,GREEN,139
2024-01-03 07:00:00,Empress_Mall_Sq,255,19.3,HIGH,Clear,26.9,0,YELLOW,119
2024-01-03 08:00:00,Sitabuldi_Sq,287,10.7,CRITICAL,Clear,27.7,0,GREEN,146
2024-01-03 08:00:00,Zero_Mile,237,20.3,HIGH,Clear,27.3,0,YELLOW,95
2024-01-03 08:00:00,Kasturchand_Park,297,16.7,CRITICAL,Clear,28.7,0,YELLOW,130
2024-01-03 08:00:00,Variety_Sq,223,24.9,HIGH,Clear,28.5,0,GREEN,114
2024-01-03 08:00:00,LIC_Sq,228,25.2,HIGH,Clear,26.2,0,RED,96
2024-01-03 08:00:00,Empress_Mall_Sq,211,25.6,HIGH,Clear,25.6,0,GREEN,111
2024-01-03 09:00:00,Sitabuldi_Sq,303,11.9,CRITICAL,Clear,27.7,0,YELLOW,131
2024-01-03 09:00:00,Zero_Mile,262,15.1,HIGH,Clouds,28.4,0,RED,91
2024-01-03 09:00:00,Kasturchand_Park,291,17.5,CRITICAL,Clear,25.5,0,RED,125
2024-01-03 09:00:00,Variety_Sq,287,9.4,CRITICAL,Clouds,26.5,0,GREEN,107
2024-01-03 09:00:00,LIC_Sq,331,7.8,CRITICAL,Clear,25.5,0,RED,151
2024-01-03 09:00:00,Empress_Mall_Sq,232,20.1,HIGH,Clear,28.7,0,GREEN,98
2024-01-03 10:00:00,Sitabuldi_Sq,189,33.7,MEDIUM,Clear,28.6,0.36,YELLOW,63
2024-01-03 10:00:00,Zero_Mile,130,43.2,MEDIUM,Clear,23.7,0,GREEN,49
2024-01-03 10:00:00,Kasturchand_Park,142,43.5,MEDIUM,Clear,25.8,0,RED,73
2024-01-03 10:00:00,Variety_Sq,72,55.1,LOW,Clouds,29.3,0,GREEN,48
2024-01-03 10:00:00,LIC_Sq,135,37.2,MEDIUM,Clear,27.5,0.25,RED,34
2024-01-03 10:00:00,Empress_Mall_Sq,126,38.9,MEDIUM,Clear,26.8,0,YELLOW,64
2024-01-03 11:00:00,Sitabuldi_Sq,74,51.0,LOW,Clouds,26.7,0,RED,36
2024-01-03 11:00:00,Zero_Mile,134,43.0,MEDIUM,Clear,29.6,0,RED,68
2024-01-03 11:00:00,Kasturchand_Park,142,43.4,MEDIUM,Clear,27.3,0,RED,50
2024-01-03 11:00:00,Variety_Sq,113,46.5,LOW,Clear,29.9,0,RED,39
2024-01-03 11:00:00,LIC_Sq,168,38.9,MEDIUM,Clear,30.7,0,RED,72
2024-01-03 11:00:00,Empress_Mall_Sq,109,42.2,LOW,Clouds,29.6,0,GREEN,60
2024-01-03 12:00:00,Sitabuldi_Sq,112,48.5,LOW,Clear,29.4,0,YELLOW,60
2024-01-03 12:00:00,Zero_Mile,67,52.7,LOW,Clear,28.1,0,GREEN,42
2024-01-03 12:00:00,Kasturchand_Park,122,39.8,MEDIUM,Clear,28.8,0,GREEN,65
2024-01-03 12:00:00,Variety_Sq,74,62.6,LOW,Clear,26.6,0,GREEN,36
2024-01-03 12:00:00,LIC_Sq,124,40.5,MEDIUM,Clear,29.3,0,YELLOW,43
2024-01-03 12:00:00,Empress_Mall_Sq,70,54.2,LOW,Clear,29.1,0,YELLOW,13
2024-01-03 13:00:00,Sitabuldi_Sq,110,48.9,LOW,Clouds,27.0,0,YELLOW,63
2024-01-03 13:00:00,Zero_Mile,180,32.2,MEDIUM,Clear,32.6,0,RED,95
2024-01-03 13:00:00,Kasturchand_Park,133,39.9,MEDIUM,Clear,29.4,0,YELLOW,54
2024-01-03 13:00:00,Variety_Sq,102,47.7,LOW,Clouds,26.5,0,GREEN,35
2024-01-03 13:00:00,LIC_Sq,65,56.2,LOW,Clear,26.9,0,YELLOW,9
2024-01-03 13:00:00,Empress_Mall_Sq,188,31.2,MEDIUM,Clear,28.0,0,RED,68
2024-01-03 14:00:00,Sitabuldi_Sq,161,31.7,MEDIUM,Clear,24.1,0,RED,88
2024-01-03 14:00:00,Zero_Mile,137,37.9,MEDIUM,Clear,26.1,0,YELLOW,55
2024-01-03 14:00:00,Kasturchand_Park,120,42.5,LOW,Clear,25.7,0,RED,60
2024-01-03 14:00:00,Variety_Sq,156,38.3,MEDIUM,Clear,31.3,0,RED,65
2024-01-03 14:00:00,LIC_Sq,151,39.4,MEDIUM,Clouds,30.9,0,YELLOW,75
2024-01-03 14:00:00,Empress_Mall_Sq,98,51.7,LOW,Clouds,28.6,0,RED,58
2024-01-03 15:00:00,Sitabuldi_Sq,167,36.8,MEDIUM,Clear,26.2,0,YELLOW,89
2024-01-03 15:00:00,Zero_Mile,174,34.5,MEDIUM,Clear,28.9,0,RED,85
2024-01-03 15:00:00,Kasturchand_Park,140,43.2,MEDIUM,Clouds,31.0,0,YELLOW,68
2024-01-03 15:00:00,Variety_Sq,119,39.8,LOW,Clear,27.3,0,RED,57
2024-01-03 15:00:00,LIC_Sq,184,29.5,MEDIUM,Clear,26.9,0,YELLOW,86
2024-01-03 15:00:00,Empress_Mall_Sq,135,34.9,MEDIUM,Clouds,31.8,0,YELLOW,60
2024-01-03 16:00:00,Sitabuldi_Sq,326,5,CRITICAL,Clear,26.4,0,RED,165
2024-01-03 16:00:00,Zero_Mile,323,8.0,CRITICAL,Clear,31.0,0,GREEN,134
2024-01-03 16:00:00,Kasturchand_Park,254,17.8,HIGH,Clear,28.4,0,RED,87
2024-01-03 16:00:00,Variety_Sq,290,14.3,CRITICAL,Clear,27.9,0,RED,120
2024-01-03 16:00:00,LIC_Sq,355,6.0,CRITICAL,Clouds,27.4,0.36,GREEN,162
2024-01-03 16:00:00,Empress_Mall_Sq,348,5,CRITICAL,Clear,27.6,0,RED,171
2024-01-03 17:00:00,Sitabuldi_Sq,353,5,CRITICAL,Clear,27.1,0,GREEN,153
2024-01-03 17:00:00,Zero_Mile,332,5,CRITICAL,Clear,27.1,0,YELLOW,161
2024-01-03 17:00:00,Kasturchand_Park,366,5,CRITICAL,Clouds,27.9,0,YELLOW,154
2024-01-03 17:00:00,Variety_Sq,327,10.3,CRITICAL,Clouds,29.3,0,GREEN,152
2024-01-03 17:00:00,LIC_Sq,311,12.8,CRITICAL,Clear,32.6,0,GREEN,138
2024-01-03 17:00:00,Empress_Mall_Sq,286,13.5,CRITICAL,Clouds,24.3,0,RED,136
2024-01-03 18:00:00,Sitabuldi_Sq,288,13.0,CRITICAL,Clear,29.1,0,RED,139
2024-01-03 18:00:00,Zero_Mile,330,11.2,CRITICAL,Clouds,29.7,0,YELLOW,151
2024-01-03 18:00:00,Kasturchand_Park,226,24.0,HIGH,Clouds,26.9,0,RED,106
2024-01-03 18:00:00,Variety_Sq,287,8.9,CRITICAL,Clear,31.7,0,YELLOW,146
2024-01-03 18:00:00,LIC_Sq,325,6.3,CRITICAL,Clear,26.3,0,GREEN,144
2024-01-03 18:00:00,Empress_Mall_Sq,278,13.6,HIGH,Clouds,27.9,0,GREEN,127
2024-01-03 19:00:00,Sitabuldi_Sq,357,5,CRITICAL,Clouds,28.1,0,YELLOW,165
2024-01-03 19:00:00,Zero_Mile,280,11.8,HIGH,Clear,28.9,0,RED,125
2024-01-03 19:00:00,Kasturchand_Park,280,11.7,HIGH,Clouds,27.1,0,GREEN,139
2024-01-03 19:00:00,Variety_Sq,270,20.5,HIGH,Clear,32.1,0,GREEN,117
2024-01-03 19:00:00,LIC_Sq,312,8.8,CRITICAL,Clouds,26.2,0,YELLOW,124
2024-01-03 19:00:00,Empress_Mall_Sq,351,5,CRITICAL,Clouds,33.5,0,YELLOW,164
2024-01-03 20:00:00,Sitabuldi_Sq,127,36.7,MEDIUM,Clear,30.6,0,YELLOW,46
2024-01-03 20:00:00,Zero_Mile,96,48.2,LOW,Clear,27.6,0,RED,50
2024-01-03 20:00:00,Kasturchand_Park,113,48.7,LOW,Clear,24.7,0,GREEN,45
2024-01-03 20:00:00,Variety_Sq,158,38.4,MEDIUM,Clear,29.0,0,RED,74
2024-01-03 20:00:00,LIC_Sq,139,39.4,MEDIUM,Clear,29.3,0,GREEN,51
2024-01-03 20:00:00,Empress_Mall_Sq,133,45.7,MEDIUM,Clear,30.3,0,RED,54
2024-01-03 21:00:00,Sitabuldi_Sq,103,49.3,LOW,Clear,30.9,0,GREEN,54
2024-01-03 21:00:00,Zero_Mile,130,44.6,MEDIUM,Clear,28.7,0,GREEN,58
2024-01-03 21:00:00,Kasturchand_Park,164,36.3,MEDIUM,Clouds,28.8,0,YELLOW,77
2024-01-03 21:00:00,Variety_Sq,158,33.6,MEDIUM,Clouds,26.2,0,GREEN,71
2024-01-03 21:00:00,LIC_Sq,112,46.2,LOW,Clouds,31.1,0,GREEN,60
2024-01-03 21:00:00,Empress_Mall_Sq,60,57.4,LOW,Clear,28.9,0,GREEN,31
2024-01-03 22:00:00,Sitabuldi_Sq,83,47.7,LOW,Clear,29.8,0,GREEN,35
2024-01-03 22:00:00,Zero_Mile,162,39.9,MEDIUM,Clouds,28.9,0,GREEN,62
2024-01-03 22:00:00,Kasturchand_Park,146,41.2,MEDIUM,Clear,29.4,0,YELLOW,67
2024-01-03 22:00:00,Variety_Sq,91,51.1,LOW,Clear,22.6,0,YELLOW,29
2024-01-03 22:00:00,LIC_Sq,107,42.8,LOW,Clear,28.3,0,RED,52
2024-01-03 22:00:00,Empress_Mall_Sq,203,37.1,HIGH,Clear,30.6,0,GREEN,118
2024-01-03 23:00:00,Sitabuldi_Sq,119,43.6,LOW,Clear,29.8,0,GREEN,52
2024-01-03 23:00:00,Zero_Mile,52,48.0,LOW,Clear,25.7,0,GREEN,29
2024-01-03 23:00:00,Kasturchand_Park,118,39.2,LOW,Clear,26.4,0,YELLOW,68
2024-01-03 23:00:00,Variety_Sq,130,38.0,MEDIUM,Clear,27.3,0,RED,67
2024-01-03 23:00:00,LIC_Sq,88,49.5,LOW,Clear,28.8,0,RED,38
2024-01-03 23:00:00,Empress_Mall_Sq,143,38.3,MEDIUM,Clear,30.5,0,RED,75
2024-01-04 00:00:00,Sitabuldi_Sq,141,40.2,MEDIUM,Clear,28.2,0,YELLOW,60
2024-01-04 00:00:00,Zero_Mile,131,44.2,MEDIUM,Clouds,27.8,0,RED,64
2024-01-04 00:00:00,Kasturchand_Park,146,31.4,MEDIUM,Clear,27.8,0,YELLOW,60
2024-01-04 00:00:00,Variety_Sq,126,40.2,MEDIUM,Clear,27.5,0,GREEN,53
2024-01-04 00:00:00,LIC_Sq,121,43.4,MEDIUM,Clear,27.7,0,YELLOW,41
2024-01-04 00:00:00,Empress_Mall_Sq,173,34.7,MEDIUM,Clear,33.1,0,RED,65
2024-01-04 01:00:00,Sitabuldi_Sq,161,39.9,MEDIUM,Clear,28.9,0,GREEN,100
2024-01-04 01:00:00,Zero_Mile,145,34.9,MEDIUM,Clouds,28.3,0,GREEN,62
2024-01-04 01:00:00,Kasturchand_Park,85,49.5,LOW,Clear,27.9,0,RED,43
2024-01-04 01:00:00,Variety_Sq,155,35.4,MEDIUM,Clear,30.1,0,GREEN,54
2024-01-04 01:00:00,LIC_Sq,88,49.8,LOW,Clouds,29.2,0,GREEN,29
2024-01-04 01:00:00,Empress_Mall_Sq,209,24.0,HIGH,Clouds,32.0,0,RED,119
2024-01-04 02:00:00,Sitabuldi_Sq,80,47.2,LOW,Clouds,27.0,0,RED,41
2024-01-04 02:00:00,Zero_Mile,111,45.8,LOW,Clouds,29.3,0,YELLOW,44
2024-01-04 02:00:00,Kasturchand_Park,59,50.1,LOW,Clouds,27.8,0,RED,16
2024-01-04 02:00:00,Variety_Sq,151,39.4,MEDIUM,Clouds,30.1,0,GREEN,60
2024-01-04 02:00:00,LIC_Sq,73,53.5,LOW,Clear,29.3,0,RED,27
2024-01-04 02:00:00,Empress_Mall_Sq,123,36.6,MEDIUM,Clear,29.3,0,RED,48
2024-01-04 03:00:00,Sitabuldi_Sq,145,36.7,MEDIUM,Clear,30.1,0,GREEN,66
2024-01-04 03:00:00,Zero_Mile,151,40.5,MEDIUM,Clear,31.0,0,YELLOW,52
2024-01-04 03:00:00,Kasturchand_Park,121,44.3,MEDIUM,Clear,26.7,0,RED,62
2024-01-04 03:00:00,Variety_Sq,93,47.3,LOW,Clouds,27.9,0,YELLOW,51
2024-01-04 03:00:00,LIC_Sq,178,29.8,MEDIUM,Clear,27.3,0,GREEN,93
2024-01-04 03:00:00,Empress_Mall_Sq,222,25.6,HIGH,Clear,27.5,0,YELLOW,68
2024-01-04 04:00:00,Sitabuldi_Sq,174,36.1,MEDIUM,Clear,30.7,0,YELLOW,79
2024-01-04 04:00:00,Zero_Mile,104,44.1,LOW,Clear,29.6,0,YELLOW,59
2024-01-04 04:00:00,Kasturchand_Park,69,48.1,LOW,Clear,26.7,0.38,GREEN,41
2024-01-04 04:00:00,Variety_Sq,165,33.5,MEDIUM,Clear,29.8,0,RED,79
2024-01-04 04:00:00,LIC_Sq,114,48.8,LOW,Clear,26.5,0,YELLOW,46
2024-01-04 04:00:00,Empress_Mall_Sq,72,49.1,LOW,Clouds,32.6,0,YELLOW,37
2024-01-04 05:00:00,Sitabuldi_Sq,88,49.5,LOW,Clear,27.3,0,RED,46
2024-01-04 05:00:00,Zero_Mile,158,33.0,MEDIUM,Clear,29.9,0,RED,69
2024-01-04 05:00:00,Kasturchand_Park,114,47.6,LOW,Clear,27.7,0,YELLOW,46
2024-01-04 05:00:00,Variety_Sq,72,52.4,LOW,Clouds,28.0,0,YELLOW,34
2024-01-04 05:00:00,LIC_Sq,98,47.3,LOW,Clouds,31.0,0,GREEN,53
2024-01-04 05:00:00,Empress_Mall_Sq,53,56.4,LOW,Clouds,28.6,0,RED,16
2024-01-04 06:00:00,Sitabuldi_Sq,152,36.6,MEDIUM,Clouds,27.7,0,RED,78
2024-01-04 06:00:00,Zero_Mile,88,47.7,LOW,Clear,30.7,0,RED,57
2024-01-04 06:00:00,Kasturchand_Park,132,41.4,MEDIUM,Clouds,30.6,0,GREEN,45
2024-01-04 06:00:00,Variety_Sq,106,43.8,LOW,Clear,28.2,0,GREEN,48
2024-01-04 06:00:00,LIC_Sq,98,47.6,LOW,Clear,30.2,0,RED,60
2024-01-04 06:00:00,Empress_Mall_Sq,105,41.5,LOW,Clear,27.8,0,GREEN,68
2024-01-04 07:00:00,Sitabuldi_Sq,221,26.2,HIGH,Clear,29.4,0,RED,89
2024-01-04 07:00:00,Zero_Mile,214,22.7,HIGH,Clear,27.5,0,RED,87
2024-01-04 07:00:00,Kasturchand_Park,284,10.1,CRITICAL,Clear,25.4,0,GREEN,134
2024-01-04 07:00:00,Variety_Sq,258,16.3,HIGH,Rain,28.4,0.57,RED,101
2024-01-04 07:00:00,LIC_Sq,247,16.7,HIGH,Clouds,28.0,0,RED,96
2024-01-04 07:00:00,Empress_Mall_Sq,226,27.1,HIGH,Clear,22.9,0,YELLOW,85
2024-01-04 08:00:00,Sitabuldi_Sq,288,16.8,CRITICAL,Clear,29.5,0,GREEN,108
2024-01-04 08:00:00,Zero_Mile,324,5,CRITICAL,Clouds,28.9,0.21,GREEN,151
2024-01-04 08:00:00,Kasturchand_Park,216,32.2,HIGH,Clouds,27.1,0,RED,100
2024-01-04 08:00:00,Variety_Sq,359,5,CRITICAL,Clouds,26.8,0,YELLOW,168
2024-01-04 08:00:00,LIC_Sq,243,15.0,HIGH,Clear,26.1,0.45,RED,101
2024-01-04 08:00:00,Empress_Mall_Sq,239,21.4,HIGH,Clear,29.3,0,YELLOW,103
2024-01-04 09:00:00,Sitabuldi_Sq,371,5,CRITICAL,Clouds,31.0,0,RED,182
2024-01-04 09:00:00,Zero_Mile,263,16.3,HIGH,Clear,28.4,0,GREEN,117
2024-01-04 09:00:00,Kasturchand_Park,259,17.6,HIGH,Clear,29.3,0,RED,106
2024-01-04 09:00:00,Variety_Sq,298,10.7,CRITICAL,Clear,28.9,0,YELLOW,142
2024-01-04 09:00:00,LIC_Sq,283,15.7,CRITICAL,Clouds,31.3,0,GREEN,124
2024-01-04 09:00:00,Empress_Mall_Sq,245,23.7,HIGH,Clouds,29.9,0,RED,133
2024-01-04 10:00:00,Sitabuldi_Sq,147,38.0,MEDIUM,Clear,25.8,0,RED,75
2024-01-04 10:00:00,Zero_Mile,118,42.5,LOW,Clear,29.5,0,YELLOW,47
2024-01-04 10:00:00,Kasturchand_Park,136,42.6,MEDIUM,Clear,28.4,0,GREEN,61
2024-01-04 10:00:00,Variety_Sq,79,53.8,LOW,Clouds,28.9,0,GREEN,21
2024-01-04 10:00:00,LIC_Sq,115,43.8,LOW,Clear,27.7,0,RED,42
2024-01-04 10:00:00,Empress_Mall_Sq,111,43.1,LOW,Clouds,28.4,0,YELLOW,48
2024-01-04 11:00:00,Sitabuldi_Sq,113,48.7,LOW,Rain,31.0,0.72,GREEN,49
2024-01-04 11:00:00,Zero_Mile,100,47.8,LOW,Clear,26.2,0,RED,58
2024-01-04 11:00:00,Kasturchand_Park,26,59.6,LOW,Clear,26.9,0,RED,11
2024-01-04 11:00:00,Variety_Sq,120,43.9,LOW,Clear,29.3,0,GREEN,56
2024-01-04 11:00:00,LIC_Sq,122,41.9,MEDIUM,Clear,27.8,0,RED,33
2024-01-04 11:00:00,Empress_Mall_Sq,118,44.7,LOW,Clear,30.1,0,YELLOW,34
2024-01-04 12:00:00,Sitabuldi_Sq,94,52.6,LOW,Clear,31.3,0.47,RED,39
2024-01-04 12:00:00,Zero_Mile,99,53.1,LOW,Clear,25.5,0,GREEN,38
2024-01-04 12:00:00,Kasturchand_Park,146,32.5,MEDIUM,Clear,31.5,0,YELLOW,76
2024-01-04 12:00:00,Variety_Sq,62,55.2,LOW,Clear,27.7,0,GREEN,5
2024-01-04 12:00:00,LIC_Sq,73,53.9,LOW,Clear,29.5,0,RED,18
2024-01-04 12:00:00,Empress_Mall_Sq,59,50.5,LOW,Clear,30.9,0,RED,15
2024-01-04 13:00:00,Sitabuldi_Sq,151,39.8,MEDIUM,Clear,30.0,0,YELLOW,70
2024-01-04 13:00:00,Zero_Mile,54,54.5,LOW,Clear,28.3,0,YELLOW,17
2024-01-04 13:00:00,Kasturchand_Park,58,53.9,LOW,Clear,30.9,0,YELLOW,34
2024-01-04 13:00:00,Variety_Sq,105,44.8,LOW,Clouds,30.5,0,GREEN,28
2024-01-04 13:00:00,LIC_Sq,75,51.4,LOW,Clear,27.3,0,RED,33
2024-01-04 13:00:00,Empress_Mall_Sq,132,41.1,MEDIUM,Clouds,29.0,0,RED,73
2024-01-04 14:00:00,Sitabuldi_Sq,70,53.7,LOW,Clear,30.5,0,YELLOW,37
2024-01-04 14:00:00,Zero_Mile,109,44.2,LOW,Clouds,26.3,0.33,RED,38
2024-01-04 14:00:00,Kasturchand_Park,86,52.5,LOW,Clear,26.9,0,GREEN,28
2024-01-04 14:00:00,Variety_Sq,182,33.7,MEDIUM,Clear,27.0,0,RED,79
2024-01-04 14:00:00,LIC_Sq,82,54.1,LOW,Clear,30.7,0,RED,49
2024-01-04 14:00:00,Empress_Mall_Sq,29,57.0,LOW,Clear,27.9,0.46,YELLOW,6
2024-01-04 15:00:00,Sitabuldi_Sq,116,42.7,LOW,Clear,27.5,0,RED,48
2024-01-04 15:00:00,Zero_Mile,131,39.7,MEDIUM,Rain,26.8,0.72,GREEN,48
2024-01-04 15:00:00,Kasturchand_Park,75,52.0,LOW,Clear,26.3,0,YELLOW,41
2024-01-04 15:00:00,Variety_Sq,155,36.8,MEDIUM,Clear,26.0,0,GREEN,85
2024-01-04 15:00:00,LIC_Sq,88,48.5,LOW,Clouds,27.4,0,RED,32
2024-01-04 15:00:00,Empress_Mall_Sq,74,48.7,LOW,Clear,28.5,0,RED,33
2024-01-04 16:00:00,Sitabuldi_Sq,278,18.2,HIGH,Clear,28.1,0,RED,133
2024-01-04 16:00:00,Zero_Mile,337,5,CRITICAL,Clouds,27.2,0,GREEN,166
2024-01-04 16:00:00,Kasturchand_Park,286,11.8,CRITICAL,Clear,26.8,0,GREEN,141
2024-01-04 16:00:00,Variety_Sq,248,20.2,HIGH,Clear,28.1,0,YELLOW,116
2024-01-04 16:00:00,LIC_Sq,368,5,CRITICAL,Clear,26.6,0,RED,146
2024-01-04 16:00:00,Empress_Mall_Sq,327,5,CRITICAL,Clouds,29.6,0,GREEN,148
2024-01-04 17:00:00,Sitabuldi_Sq,370,5,CRITICAL,Clouds,28.9,0,YELLOW,169
2024-01-04 17:00:00,Zero_Mile,381,5,CRITICAL,Clear,31.7,0,YELLOW,183
2024-01-04 17:00:00,Kasturchand_Park,286,11.1,CRITICAL,Clear,25.0,0,GREEN,127
2024-01-04 17:00:00,Variety_Sq,345,5,CRITICAL,Clear,33.8,0,GREEN,147
2024-01-04 17:00:00,LIC_Sq,308,7.5,CRITICAL,Clouds,31.2,0,YELLOW,124
2024-01-04 17:00:00,Empress_Mall_Sq,293,8.1,CRITICAL,Clear,28.6,0,GREEN,119
2024-01-04 18:00:00,Sitabuldi_Sq,303,12.3,CRITICAL,Clear,28.0,0,RED,130
2024-01-04 18:00:00,Zero_Mile,341,5,CRITICAL,Clouds,28.4,0,RED,159
